student_key,year,month,att_month_pct,att_cum_pct,att_delta,practice_pct,checkpoint_pct,exam_avg_score,new_attempts_month,max_silent_weeks,streak_weeks,month_index,churned_next_month,grade,live_or_replay,old_new,signup_lateness,n_subjects,months_enrolled
2568-1022,2568,2025-07,50.0,58.46153846153847,-33.33333333333334,62.5,55.55555555555556,77.14000000000001,3,0,1,5,0.0,ม.3,เทป,new,0,3,5
2568-1024,2568,2025-07,66.66666666666666,76.47058823529412,0.0,50.0,50.0,72.82727272727273,4,0,2,5,1.0,ม.1,เทป,new,1,2,4
2568-1025,2568,2025-07,77.77777777777779,74.4186046511628,2.7777777777777857,18.75,50.0,78.2,2,0,1,5,0.0,ม.1,สด,new,0,2,5
2568-1026,2568,2025-07,72.22222222222221,68.96551724137932,13.398692810457504,59.375,83.33333333333333,71.89655172413794,5,0,3,5,0.0,ม.2,สด,new,0,4,5
2568-1027,2568,2025-07,84.21052631578947,86.20689655172413,-3.2894736842105345,78.125,100.0,79.46486486486488,8,0,0,5,0.0,ม.3,สด,new,0,4,5
2568-1028,2568,2025-07,84.21052631578947,87.35632183908046,-9.539473684210535,71.875,83.33333333333333,82.93636363636362,7,0,2,5,1.0,ม.2,สด,new,0,4,5
2568-1030,2568,2025-07,94.73684210526315,94.31818181818183,6.501547987616092,62.5,66.66666666666667,81.5607142857143,5,0,22,5,0.0,ม.2,สด,new,0,4,5
2568-1031,2568,2025-07,52.63157894736842,56.32183908045977,21.381578947368418,50.0,58.333333333333336,72.39999999999999,3,0,0,5,0.0,ม.1,สด,new,0,4,5
2568-1032,2568,2025-07,100.0,97.70114942528735,0.0,81.25,75.0,88.18,6,0,22,5,0.0,ม.2,สด,new,0,4,5
2568-1033,2568,2025-07,70.0,68.18181818181817,7.5,62.5,66.66666666666667,71.55714285714286,3,0,0,5,0.0,ม.3,สด,new,0,2,5
2568-1034,2568,2025-07,71.42857142857143,84.0,-20.238095238095227,54.166666666666664,44.44444444444444,72.8529411764706,4,0,0,5,0.0,ม.2,สด,new,1,3,4
2568-1035,2568,2025-07,80.0,82.35294117647058,-7.5,56.25,66.66666666666667,71.90769230769232,3,0,3,5,0.0,ม.2,สด,new,1,2,4
2568-1036,2568,2025-07,78.94736842105263,72.41379310344827,10.19736842105263,65.625,75.0,76.89333333333335,5,0,4,5,0.0,ม.2,เทป,new,0,4,5
2568-1037,2568,2025-07,100.0,95.3125,25.0,79.16666666666667,100.0,90.78928571428571,5,0,5,5,0.0,ม.1,เทป,new,0,3,5
2568-1039,2568,2025-07,81.81818181818183,77.77777777777779,-2.797202797202786,37.5,44.44444444444444,76.28461538461539,5,0,1,5,0.0,ม.3,สด,old,2,3,3
2568-1040,2568,2025-07,78.57142857142857,64.61538461538461,11.904761904761912,41.666666666666664,44.44444444444444,71.28571428571429,2,0,0,5,0.0,ม.1,เทป,new,0,3,5
2568-1041,2568,2025-07,44.44444444444444,58.139534883720934,-11.805555555555557,62.5,50.0,72.61153846153846,4,0,0,5,0.0,ม.2,สด,new,0,4,5
2568-1042,2568,2025-07,64.70588235294117,81.81818181818183,-17.647058823529406,56.25,66.66666666666667,84.55769230769232,6,1,3,5,0.0,ม.1,สด,new,1,4,4
2568-1043,2568,2025-07,68.42105263157895,62.5,-2.167182662538707,37.5,66.66666666666667,70.73,2,0,0,5,0.0,ม.2,สด,new,0,4,5
2568-1045,2568,2025-07,100.0,98.85057471264368,6.25,75.0,75.0,84.9030303030303,6,0,22,5,0.0,ม.3,สด,old,0,4,5
2568-1047,2568,2025-07,66.66666666666666,77.01149425287356,-27.450980392156865,56.25,75.0,75.5074074074074,5,0,0,5,0.0,ม.2,เทป,old,0,4,5
2568-1048,2568,2025-07,100.0,98.48484848484848,0.0,75.0,88.88888888888889,87.16153846153846,5,0,10,5,1.0,ม.2,สด,new,0,3,5
2568-1049,2568,2025-07,69.23076923076923,66.15384615384615,0.0,54.166666666666664,44.44444444444444,75.01176470588234,1,0,1,5,0.0,ม.2,สด,new,0,3,5
2568-1050,2568,2025-07,88.23529411764706,79.06976744186046,11.764705882352942,53.125,83.33333333333333,82.33333333333333,6,0,0,5,0.0,ม.3,สด,new,0,4,5
2568-1051,2568,2025-07,44.44444444444444,46.51162790697674,6.944444444444443,31.25,50.0,65.925,1,1,0,5,0.0,ม.2,สด,new,0,2,5
2568-1052,2568,2025-07,88.88888888888889,90.80459770114942,0.6535947712418277,71.875,75.0,88.73125,6,0,20,5,0.0,ม.3,เทป,old,0,4,5
2568-1054,2568,2025-07,100.0,100.0,0.0,62.5,66.66666666666667,86.10952380952382,4,0,17,5,0.0,ม.2,สด,new,1,3,4
2568-1056,2568,2025-07,52.94117647058824,63.95348837209303,-23.529411764705877,56.25,50.0,72.69166666666666,4,1,0,5,0.0,ม.2,สด,new,0,4,5
2568-1057,2568,2025-07,100.0,100.0,0.0,75.0,75.0,90.58181818181819,7,0,22,5,0.0,ม.3,สด,new,0,4,5
2568-1058,2568,2025-07,90.0,97.72727272727273,-10.0,81.25,83.33333333333333,85.48888888888888,4,0,3,5,0.0,ม.1,สด,new,0,2,5
2568-1059,2568,2025-07,92.3076923076923,95.91836734693877,-7.692307692307693,70.83333333333333,44.44444444444444,85.74761904761905,6,0,3,5,0.0,ม.2,สด,new,1,3,4
2568-1060,2568,2025-07,55.55555555555556,57.692307692307686,22.22222222222223,37.5,50.0,67.82222222222224,2,0,0,5,0.0,ม.2,สด,old,2,2,3
2568-1061,2568,2025-07,60.0,70.45454545454545,-27.5,34.375,66.66666666666667,74.28421052631579,1,0,2,5,0.0,ม.3,สด,new,0,4,5
2568-1062,2568,2025-07,84.61538461538461,71.05263157894737,23.076923076923073,41.666666666666664,44.44444444444444,74.55,6,0,0,5,0.0,ม.3,เทป,old,2,3,3
2568-1063,2568,2025-07,64.70588235294117,72.0,0.0,43.75,50.0,76.72,7,0,3,5,0.0,ม.3,สด,old,2,4,3
2568-1065,2568,2025-07,90.0,84.61538461538461,15.0,31.25,33.333333333333336,76.55714285714285,2,0,0,5,1.0,ม.2,สด,old,2,2,3
2568-1067,2568,2025-07,37.5,34.69387755102041,8.088235294117645,25.0,50.0,61.314285714285724,4,1,0,5,0.0,ม.1,สด,new,2,4,3
2568-1068,2568,2025-07,84.61538461538461,92.3076923076923,7.692307692307679,75.0,77.77777777777777,86.596,5,0,1,5,0.0,ม.3,สด,new,0,3,5
2568-1069,2568,2025-07,76.47058823529412,86.04651162790698,-23.529411764705884,78.125,58.333333333333336,80.046875,7,0,0,5,0.0,ม.3,สด,old,0,4,5
2568-1070,2568,2025-07,76.92307692307693,75.38461538461539,7.692307692307708,70.83333333333333,77.77777777777777,80.27083333333333,4,0,1,5,0.0,ม.3,เทป,new,0,3,5
2568-1071,2568,2025-07,83.33333333333334,85.9375,-8.974358974358964,66.66666666666667,88.88888888888889,88.89999999999999,5,0,1,5,0.0,ม.2,เทป,new,0,3,5
2568-1072,2568,2025-07,66.66666666666666,55.81395348837209,4.166666666666657,43.75,50.0,67.82,2,1,2,5,1.0,ม.3,สด,new,0,2,5
2568-1073,2568,2025-07,72.22222222222221,67.16417910447761,-4.248366013071902,43.75,33.333333333333336,82.85555555555555,4,0,1,5,0.0,ม.3,เทป,new,1,4,4
2568-1074,2568,2025-07,31.57894736842105,26.136363636363637,13.931888544891638,21.875,41.666666666666664,57.175000000000004,3,0,0,5,0.0,ม.1,สด,new,0,4,5
2568-1076,2568,2025-07,83.33333333333334,79.06976744186046,8.333333333333343,62.5,91.66666666666669,79.16774193548387,4,0,3,5,0.0,ม.2,สด,old,0,4,5
2568-1077,2568,2025-07,77.77777777777779,71.64179104477611,13.071895424836612,59.375,50.0,76.3,5,0,2,5,0.0,ม.1,สด,old,1,4,4
2568-1078,2568,2025-07,88.23529411764706,86.27450980392157,-0.6535947712418277,43.75,41.666666666666664,89.44210526315788,5,0,10,5,0.0,ม.2,เทป,new,2,4,3
2568-1079,2568,2025-07,84.21052631578947,83.5820895522388,-9.539473684210535,56.25,41.666666666666664,80.86521739130436,7,0,3,5,0.0,ม.2,สด,new,1,4,4
2568-1080,2568,2025-07,82.35294117647058,75.38461538461539,1.1029411764705799,37.5,50.0,77.88333333333334,4,0,4,5,0.0,ม.3,สด,old,1,4,4
2568-1081,2568,2025-07,72.22222222222221,83.5820895522388,-21.895424836601308,53.125,50.0,78.46086956521738,6,0,3,5,0.0,ม.2,เทป,new,1,4,4
2568-1082,2568,2025-07,82.35294117647058,86.27450980392157,-6.535947712418306,37.5,58.333333333333336,83.0421052631579,7,0,13,5,0.0,ม.3,เทป,new,2,4,3
2568-1083,2568,2025-07,55.55555555555556,41.17647058823529,30.555555555555557,25.0,33.333333333333336,65.9,3,0,1,5,1.0,ม.2,สด,new,3,2,2
2568-1084,2568,2025-07,90.0,90.9090909090909,-3.75,78.125,66.66666666666667,81.06060606060606,7,0,9,5,0.0,ม.2,เทป,old,0,4,5
2568-1085,2568,2025-07,57.89473684210527,67.3076923076923,-18.57585139318885,37.5,16.666666666666668,78.02142857142859,4,0,0,5,0.0,ม.3,สด,new,2,4,3
2568-1086,2568,2025-07,77.77777777777779,62.7906976744186,27.777777777777786,56.25,33.333333333333336,69.80909090909091,3,0,1,5,1.0,ม.2,เทป,new,0,2,5
2568-1088,2568,2025-07,72.22222222222221,75.75757575757575,9.722222222222214,46.875,58.333333333333336,77.58636363636364,7,0,4,5,0.0,ม.2,เทป,new,1,4,4
2568-1091,2568,2025-07,100.0,100.0,0.0,68.75,66.66666666666667,88.82666666666667,3,0,17,5,0.0,ม.1,สด,old,1,2,4
2568-1093,2568,2025-07,93.33333333333333,96.96969696969697,1.6666666666666714,75.0,55.55555555555556,90.29130434782608,4,0,4,5,0.0,ม.2,สด,new,0,3,5
2568-1094,2568,2025-07,73.33333333333333,83.33333333333334,-18.33333333333333,58.333333333333336,100.0,85.08260869565217,5,0,1,5,1.0,ม.1,เทป,new,0,3,5
2568-1095,2568,2025-07,77.77777777777779,62.7906976744186,21.527777777777786,50.0,50.0,65.4590909090909,5,0,0,5,0.0,ม.2,สด,new,0,4,5
2568-1096,2568,2025-07,94.73684210526315,95.40229885057471,-5.26315789473685,71.875,83.33333333333333,84.6909090909091,5,0,22,5,0.0,ม.2,สด,old,0,4,5
2568-1097,2568,2025-07,100.0,100.0,0.0,68.75,83.33333333333333,88.46875,3,0,22,5,0.0,ม.2,สด,old,0,2,5
2568-1099,2568,2025-07,100.0,88.50574712643679,18.75,78.125,75.0,84.83823529411764,7,0,7,5,0.0,ม.2,สด,new,0,4,5
2568-1101,2568,2025-07,100.0,90.9090909090909,0.0,56.25,83.33333333333333,80.91428571428571,1,0,15,5,0.0,ม.3,สด,new,0,2,5
2568-1102,2568,2025-07,93.33333333333333,96.96969696969697,-6.666666666666671,79.16666666666667,100.0,87.85357142857143,5,0,2,5,0.0,ม.3,สด,new,0,3,5
2568-1104,2568,2025-07,68.42105263157895,57.47126436781609,-0.3289473684210549,56.25,66.66666666666667,66.5076923076923,4,0,3,5,0.0,ม.3,สด,new,0,4,5
2568-1105,2568,2025-07,66.66666666666666,74.24242424242425,-16.666666666666686,54.166666666666664,66.66666666666667,80.3157894736842,2,1,1,5,0.0,ม.3,เทป,new,0,3,5
2568-1106,2568,2025-07,72.22222222222221,74.4186046511628,-2.7777777777777857,53.125,58.333333333333336,71.64999999999999,6,0,0,5,1.0,ม.3,สด,old,0,4,5
2568-1107,2568,2025-07,100.0,96.96969696969697,5.882352941176478,37.5,33.333333333333336,88.35625,7,0,9,5,1.0,ม.3,เทป,new,3,4,2
2568-1108,2568,2025-07,76.92307692307693,70.3125,10.256410256410277,58.333333333333336,55.55555555555556,78.05789473684209,2,0,1,5,0.0,ม.1,สด,new,0,3,5
2568-1109,2568,2025-07,71.42857142857143,63.07692307692307,38.0952380952381,50.0,44.44444444444444,75.03125,3,0,0,5,0.0,ม.1,สด,new,0,3,5
2568-1110,2568,2025-07,100.0,92.0,0.0,70.83333333333333,44.44444444444444,85.37142857142858,6,0,9,5,0.0,ม.3,สด,new,1,3,4
2568-1111,2568,2025-07,88.23529411764706,76.47058823529412,13.235294117647058,50.0,50.0,81.85909090909091,4,0,8,5,0.0,ม.3,เทป,new,0,4,5
2568-1112,2568,2025-07,88.88888888888889,77.90697674418605,20.138888888888886,56.25,66.66666666666667,77.74615384615385,5,0,5,5,0.0,ม.3,สด,old,0,4,5
2568-1113,2568,2025-07,68.42105263157895,54.285714285714285,30.921052631578945,12.5,25.0,74.11428571428571,2,0,1,5,0.0,ม.2,เทป,new,3,4,2
2568-1114,2568,2025-07,89.47368421052632,88.05970149253731,-10.526315789473685,59.375,66.66666666666667,81.80370370370372,6,0,17,5,0.0,ม.3,สด,old,1,4,4
2568-1115,2568,2025-07,77.77777777777779,73.52941176470588,9.027777777777786,25.0,25.0,80.38181818181819,4,0,2,5,1.0,ม.2,สด,new,3,4,2
2568-1116,2568,2025-07,70.0,76.92307692307693,-17.5,37.5,50.0,82.22222222222223,3,0,1,5,0.0,ม.2,สด,new,2,2,3
2568-1117,2568,2025-07,80.0,82.95454545454545,5.0,65.625,66.66666666666667,76.55862068965517,8,0,4,5,0.0,ม.3,สด,new,0,4,5
2568-1118,2568,2025-07,83.33333333333334,61.627906976744185,20.833333333333343,53.125,50.0,74.19130434782609,4,0,0,5,1.0,ม.2,เทป,new,0,4,5
2568-1119,2568,2025-07,68.75,59.09090909090909,13.194444444444443,56.25,33.333333333333336,77.39090909090909,5,0,3,5,0.0,ม.2,สด,new,1,4,4
2568-1122,2568,2025-07,73.68421052631578,75.86206896551724,-7.5657894736842195,43.75,66.66666666666667,68.49545454545455,1,0,2,5,0.0,ม.1,สด,new,0,4,5
2568-1123,2568,2025-07,26.31578947368421,55.172413793103445,-11.184210526315791,31.25,41.666666666666664,70.1,2,1,0,5,0.0,ม.2,เทป,old,0,4,5
2568-1124,2568,2025-07,72.22222222222221,80.45977011494253,-10.130718954248366,53.125,50.0,75.33913043478262,7,0,2,5,0.0,ม.3,สด,old,0,4,5
2568-1125,2568,2025-07,73.68421052631578,85.0574712643678,-13.81578947368422,50.0,58.333333333333336,77.64347826086957,4,0,0,5,0.0,ม.3,สด,new,0,4,5
2568-1127,2568,2025-07,77.77777777777779,72.54901960784314,13.071895424836612,31.25,50.0,70.99375,4,0,3,5,0.0,ม.2,สด,new,2,4,3
2568-1128,2568,2025-07,88.88888888888889,87.87878787878788,1.3888888888888857,75.0,33.333333333333336,75.00714285714285,4,0,2,5,0.0,ม.2,สด,new,1,2,4
2568-1129,2568,2025-07,100.0,98.50746268656717,0.0,65.625,66.66666666666667,85.74137931034484,5,0,17,5,0.0,ม.1,สด,new,1,4,4
2568-1130,2568,2025-07,71.42857142857143,75.38461538461539,-3.5714285714285694,50.0,66.66666666666667,80.11111111111111,2,0,1,5,0.0,ม.3,สด,new,0,3,5
2568-1131,2568,2025-07,77.77777777777779,74.4186046511628,9.027777777777786,78.125,75.0,82.21176470588235,8,0,3,5,0.0,ม.3,เทป,new,0,4,5
2568-1132,2568,2025-07,100.0,97.70114942528735,0.0,78.125,91.66666666666669,86.76111111111112,6,0,22,5,0.0,ม.2,สด,new,0,4,5
2568-1133,2568,2025-07,87.5,92.85714285714286,-12.5,75.0,75.0,87.02424242424243,6,0,22,5,0.0,ม.3,สด,new,0,4,5
2568-1136,2568,2025-07,100.0,100.0,0.0,45.833333333333336,66.66666666666667,87.87647058823529,6,0,13,5,0.0,ม.3,สด,new,2,3,3
2568-1137,2568,2025-07,100.0,93.18181818181817,12.5,68.75,83.33333333333333,86.784375,5,0,13,5,0.0,ม.2,เทป,new,0,4,5
2568-1138,2568,2025-07,73.68421052631578,76.11940298507463,-20.06578947368422,65.625,50.0,75.64814814814815,7,0,1,5,0.0,ม.3,สด,new,1,4,4
2568-1139,2568,2025-07,66.66666666666666,67.81609195402298,-9.803921568627459,59.375,58.333333333333336,69.2653846153846,4,0,0,5,0.0,ม.2,สด,new,0,4,5
2568-1140,2568,2025-07,75.0,79.36507936507937,-16.666666666666657,75.0,77.77777777777777,83.692,3,0,1,5,0.0,ม.3,เทป,old,0,3,5
2568-1141,2568,2025-07,69.23076923076923,78.125,-5.769230769230774,62.5,77.77777777777777,81.05909090909091,4,0,1,5,0.0,ม.2,เทป,new,0,3,5
2568-1142,2568,2025-07,72.22222222222221,70.11494252873564,13.398692810457504,53.125,33.333333333333336,77.61904761904762,4,0,6,5,0.0,ม.2,เทป,new,0,4,5
2568-1143,2568,2025-07,100.0,92.3076923076923,25.0,75.0,77.77777777777777,80.568,5,0,6,5,0.0,ม.3,สด,old,0,3,5
2568-1145,2568,2025-07,72.22222222222221,80.45977011494253,-16.013071895424844,75.0,75.0,83.85151515151514,6,0,10,5,0.0,ม.1,เทป,new,0,4,5
2568-1146,2568,2025-07,80.0,60.60606060606061,30.0,50.0,44.44444444444444,63.88125,4,0,1,5,0.0,ม.3,สด,old,0,3,5
2568-1148,2568,2025-07,84.61538461538461,84.61538461538461,0.0,66.66666666666667,77.77777777777777,80.44782608695652,4,0,1,5,0.0,ม.3,สด,old,0,3,5
2568-1149,2568,2025-07,42.857142857142854,57.692307692307686,-32.142857142857146,33.333333333333336,11.11111111111111,78.74444444444444,6,0,0,5,1.0,ม.3,เทป,new,3,3,2
2568-1150,2568,2025-07,69.23076923076923,71.875,-14.102564102564116,62.5,88.88888888888889,74.51739130434783,5,0,1,5,0.0,ม.2,สด,new,0,3,5
2568-1151,2568,2025-07,75.0,77.77777777777779,8.333333333333343,66.66666666666667,66.66666666666667,81.57727272727273,6,0,0,5,0.0,ม.3,สด,new,0,3,5
2568-1152,2568,2025-07,76.47058823529412,77.90697674418605,0.0,65.625,75.0,80.8,6,0,3,5,0.0,ม.3,สด,new,0,4,5
2568-1153,2568,2025-07,88.88888888888889,79.1044776119403,30.065359477124176,56.25,66.66666666666667,82.31923076923077,3,0,6,5,1.0,ม.2,สด,new,1,4,4
2568-1156,2568,2025-07,66.66666666666666,61.627906976744185,16.666666666666657,53.125,75.0,70.02307692307693,5,0,0,5,0.0,ม.3,สด,new,0,4,5
2568-1157,2568,2025-07,88.88888888888889,86.20689655172413,6.535947712418306,59.375,83.33333333333333,73.91379310344827,2,0,11,5,0.0,ม.1,สด,new,0,4,5
2568-1158,2568,2025-07,70.0,80.68181818181817,-5.0,75.0,75.0,87.16666666666667,4,0,1,5,0.0,ม.2,สด,new,0,4,5
2568-1159,2568,2025-07,100.0,100.0,0.0,70.83333333333333,66.66666666666667,89.26086956521739,6,0,17,5,0.0,ม.3,สด,new,1,3,4
2568-1160,2568,2025-07,75.0,82.35294117647058,-12.5,43.75,41.666666666666664,87.43157894736841,4,0,0,5,0.0,ม.3,เทป,old,1,4,4
2568-1003,2568,2025-08,37.5,56.730769230769226,-27.5,36.111111111111114,37.5,62.92631578947369,2,0,0,6,0.0,ม.3,สด,new,0,4,6
2568-1004,2568,2025-08,58.82352941176471,68.26923076923077,-14.86068111455107,50.0,68.75,73.57241379310346,3,0,0,6,0.0,ม.2,สด,new,0,4,6
2568-1005,2568,2025-08,56.25,63.46153846153846,-2.57352941176471,41.666666666666664,56.25,71.6125,5,0,0,6,0.0,ม.3,เทป,old,0,4,6
2568-1008,2568,2025-08,64.70588235294117,59.523809523809526,9.150326797385617,30.555555555555557,37.5,74.35882352941178,4,0,1,6,0.0,ม.2,สด,old,1,4,5
2568-1009,2568,2025-08,100.0,100.0,0.0,33.333333333333336,37.5,85.1611111111111,6,0,13,6,0.0,ม.2,สด,new,3,4,3
2568-1010,2568,2025-08,66.66666666666666,79.76190476190477,-22.22222222222223,66.66666666666667,62.5,76.95588235294117,7,0,1,6,0.0,ม.2,สด,new,1,4,5
2568-1011,2568,2025-08,94.44444444444444,98.07692307692307,-5.555555555555557,41.666666666666664,43.75,83.87272727272726,8,0,13,6,0.0,ม.1,สด,new,3,4,3
2568-1012,2568,2025-08,90.0,94.23076923076923,4.285714285714292,77.77777777777777,62.5,84.42105263157893,4,0,1,6,0.0,ม.2,สด,new,0,2,6
2568-1013,2568,2025-08,83.33333333333334,73.80952380952381,5.555555555555557,52.77777777777778,62.5,76.95862068965518,7,0,5,6,0.0,ม.2,สด,old,1,4,5
2568-1014,2568,2025-08,66.66666666666666,69.23076923076923,0.0,41.666666666666664,56.25,78.15833333333333,5,0,1,6,0.0,ม.2,เทป,old,0,4,6
2568-1017,2568,2025-08,73.68421052631578,71.15384615384616,0.3508771929824519,61.111111111111114,62.5,79.62187499999999,5,0,4,6,0.0,ม.3,สด,new,0,4,6
2568-1018,2568,2025-08,53.84615384615385,63.49206349206349,-24.725274725274723,44.44444444444444,66.66666666666667,72.905,4,0,0,6,0.0,ม.2,สด,new,1,3,5
2568-1020,2568,2025-08,70.58823529411765,66.66666666666666,15.032679738562095,55.55555555555556,43.75,79.40370370370371,3,0,1,6,0.0,ม.3,เทป,new,1,4,5
2568-1021,2568,2025-08,94.11764705882352,87.5,15.170278637770892,75.0,87.5,79.66829268292683,7,0,7,6,0.0,ม.2,สด,old,0,4,6
2568-1022,2568,2025-08,61.53846153846154,58.97435897435898,11.53846153846154,59.25925925925926,50.0,77.50454545454546,2,1,0,6,0.0,ม.3,เทป,new,0,3,6
2568-1025,2568,2025-08,55.55555555555556,71.15384615384616,-22.22222222222223,16.666666666666668,62.5,76.55000000000001,2,0,0,6,1.0,ม.1,สด,new,0,2,6
2568-1026,2568,2025-08,64.70588235294117,68.26923076923077,-7.51633986928104,61.111111111111114,75.0,70.74411764705881,5,0,1,6,0.0,ม.2,สด,new,0,4,6
2568-1027,2568,2025-08,76.47058823529412,84.61538461538461,-7.7399380804953495,77.77777777777777,100.0,79.825,7,0,4,6,0.0,ม.3,สด,new,0,4,6
2568-1030,2568,2025-08,81.25,92.3076923076923,-13.48684210526315,63.888888888888886,68.75,80.75,6,0,26,6,0.0,ม.2,สด,new,0,4,6
2568-1031,2568,2025-08,64.70588235294117,57.692307692307686,12.074303405572756,47.22222222222222,50.0,71.148,2,0,1,6,0.0,ม.1,สด,new,0,4,6
2568-1032,2568,2025-08,94.11764705882352,97.11538461538461,-5.882352941176478,83.33333333333333,81.25,88.38139534883722,8,0,26,6,0.0,ม.2,สด,new,0,4,6
2568-1033,2568,2025-08,50.0,65.38461538461539,-20.0,61.111111111111114,75.0,72.97647058823529,3,0,0,6,1.0,ม.3,สด,new,0,2,6
2568-1034,2568,2025-08,92.3076923076923,85.71428571428571,20.879120879120876,55.55555555555556,50.0,73.31904761904761,4,0,0,6,0.0,ม.2,สด,new,1,3,5
2568-1035,2568,2025-08,50.0,76.19047619047619,-30.0,55.55555555555556,62.5,71.62000000000002,2,1,0,6,1.0,ม.2,สด,new,1,2,5
2568-1036,2568,2025-08,94.11764705882352,75.96153846153845,15.170278637770892,66.66666666666667,75.0,78.11944444444445,6,0,8,6,0.0,ม.2,เทป,new,0,4,6
2568-1037,2568,2025-08,92.85714285714286,94.87179487179486,-7.142857142857139,81.48148148148148,100.0,90.04705882352941,6,0,1,6,0.0,ม.1,เทป,new,0,3,6
2568-1039,2568,2025-08,53.333333333333336,70.58823529411765,-28.48484848484849,40.74074074074074,41.666666666666664,75.80625,3,1,0,6,0.0,ม.3,สด,old,2,3,4
2568-1040,2568,2025-08,46.15384615384615,61.53846153846154,-32.417582417582416,48.148148148148145,58.333333333333336,74.485,6,0,0,6,0.0,ม.1,เทป,new,0,3,6
2568-1041,2568,2025-08,66.66666666666666,59.61538461538461,22.222222222222214,61.111111111111114,56.25,72.28064516129034,5,0,0,6,0.0,ม.2,สด,new,0,4,6
2568-1042,2568,2025-08,83.33333333333334,82.14285714285714,18.62745098039217,55.55555555555556,75.0,82.528125,6,0,7,6,0.0,ม.1,สด,new,1,4,5
2568-1043,2568,2025-08,62.5,62.5,-5.921052631578945,41.666666666666664,68.75,69.88846153846154,6,0,1,6,0.0,ม.2,สด,new,0,4,6
2568-1045,2568,2025-08,82.35294117647058,96.15384615384616,-17.64705882352942,77.77777777777777,75.0,85.9525,7,0,2,6,0.0,ม.3,สด,old,0,4,6
2568-1047,2568,2025-08,47.05882352941176,72.11538461538461,-19.607843137254896,58.333333333333336,68.75,72.99687499999999,5,0,0,6,0.0,ม.2,เทป,old,0,4,6
2568-1049,2568,2025-08,61.53846153846154,65.38461538461539,-7.692307692307686,59.25925925925926,50.0,75.90454545454544,5,0,0,6,0.0,ม.2,สด,new,0,3,6
