student_key,year,exam_id,subject_id,exam_type,submitted_at,percentage,passed
2568-1052,2568,2568-S6-P2,6,practice,2025-03-20 19:00:00,92.5,1
2568-1052,2568,2568-S1-C1,1,checkpoint,2025-04-01 17:00:00,70.8,1
2568-1052,2568,2568-S5-C1,5,checkpoint,2025-03-31 16:00:00,90.5,1
2568-1052,2568,2568-S6-C1,6,checkpoint,2025-04-06 19:00:00,95.3,1
2568-1052,2568,2568-S1-P3,1,practice,2025-04-11 21:00:00,88.9,1
2568-1052,2568,2568-S4-P3,4,practice,2025-04-12 22:00:00,100.0,1
2568-1052,2568,2568-S5-P3,5,practice,2025-04-11 22:00:00,88.5,1
2568-1052,2568,2568-S6-P3,6,practice,2025-04-11 18:00:00,93.7,1
2568-1052,2568,2568-S1-P4,1,practice,2025-05-01 16:00:00,84.2,1
2568-1052,2568,2568-S4-P4,4,practice,2025-04-29 21:00:00,93.7,1
2568-1052,2568,2568-S5-P4,5,practice,2025-05-01 18:00:00,75.7,1
2568-1052,2568,2568-S6-P4,6,practice,2025-05-01 22:00:00,77.0,1
2568-1052,2568,2568-S1-C2,1,checkpoint,2025-05-15 18:00:00,85.4,1
2568-1052,2568,2568-S4-C2,4,checkpoint,2025-05-14 18:00:00,99.3,1
2568-1052,2568,2568-S6-C2,6,checkpoint,2025-05-17 22:00:00,95.2,1
2568-1052,2568,2568-S1-P5,1,practice,2025-05-19 19:00:00,88.2,1
2568-1052,2568,2568-S4-P5,4,practice,2025-05-21 19:00:00,73.0,1
2568-1052,2568,2568-S6-P5,6,practice,2025-05-19 22:00:00,100.0,1
2568-1052,2568,2568-S1-P6,1,practice,2025-06-10 21:00:00,100.0,1
2568-1052,2568,2568-S6-P6,6,practice,2025-06-09 21:00:00,80.7,1
2568-1052,2568,2568-S1-C3,1,checkpoint,2025-06-24 20:00:00,72.3,1
2568-1052,2568,2568-S5-C3,5,checkpoint,2025-06-24 18:00:00,90.7,1
2568-1052,2568,2568-S6-C3,6,checkpoint,2025-06-27 20:00:00,94.4,1
2568-1052,2568,2568-S1-P7,1,practice,2025-07-03 19:00:00,79.0,1
2568-1052,2568,2568-S4-P7,4,practice,2025-07-04 19:00:00,100.0,1
2568-1052,2568,2568-S5-P7,5,practice,2025-07-04 19:00:00,96.7,1
2568-1052,2568,2568-S1-P8,1,practice,2025-07-23 17:00:00,100.0,1
2568-1052,2568,2568-S4-P8,4,practice,2025-07-23 20:00:00,82.2,1
2568-1052,2568,2568-S5-P8,5,practice,2025-07-23 17:00:00,79.2,1
2568-1052,2568,2568-S1-C4,1,checkpoint,2025-08-07 19:00:00,86.0,1
2568-1052,2568,2568-S4-C4,4,checkpoint,2025-08-10 17:00:00,100.0,1
2568-1052,2568,2568-S6-C4,6,checkpoint,2025-08-04 20:00:00,54.4,1
2568-1052,2568,2568-S1-P9,1,practice,2025-08-11 17:00:00,88.4,1
2568-1052,2568,2568-S5-P9,5,practice,2025-08-17 18:00:00,84.7,1
2568-1052,2568,2568-S6-P9,6,practice,2025-08-12 17:00:00,89.1,1
2568-1053,2568,2568-S1-P2,1,practice,2025-03-21 21:00:00,75.5,1
2568-1053,2568,2568-S1-C1,1,checkpoint,2025-03-31 19:00:00,67.4,1
2568-1053,2568,2568-S4-C1,4,checkpoint,2025-03-31 22:00:00,78.8,1
2568-1053,2568,2568-S1-P3,1,practice,2025-04-11 19:00:00,77.2,1
2568-1053,2568,2568-S4-P3,4,practice,2025-04-10 21:00:00,62.5,1
2568-1053,2568,2568-S1-P4,1,practice,2025-05-01 22:00:00,82.1,1
2568-1053,2568,2568-S4-P4,4,practice,2025-04-29 16:00:00,64.0,1
2568-1053,2568,2568-S1-C2,1,checkpoint,2025-05-13 22:00:00,78.3,1
2568-1053,2568,2568-S4-P5,4,practice,2025-05-25 21:00:00,85.6,1
2568-1053,2568,2568-S1-P6,1,practice,2025-06-10 18:00:00,65.6,1
2568-1053,2568,2568-S4-P6,4,practice,2025-06-13 19:00:00,89.7,1
2568-1053,2568,2568-S1-C3,1,checkpoint,2025-06-25 21:00:00,64.4,1
2568-1053,2568,2568-S4-C3,4,checkpoint,2025-06-24 20:00:00,80.2,1
2568-1053,2568,2568-S4-P7,4,practice,2025-07-01 16:00:00,76.5,1
2568-1054,2568,2568-S4-P3,4,practice,2025-04-10 19:00:00,90.1,1
2568-1054,2568,2568-S5-P3,5,practice,2025-04-08 20:00:00,83.7,1
2568-1054,2568,2568-S1-P4,1,practice,2025-04-30 17:00:00,84.4,1
2568-1054,2568,2568-S4-P4,4,practice,2025-05-02 19:00:00,96.1,1
2568-1054,2568,2568-S5-P4,5,practice,2025-05-02 18:00:00,77.6,1
2568-1054,2568,2568-S1-C2,1,checkpoint,2025-05-14 18:00:00,75.4,1
2568-1054,2568,2568-S4-C2,4,checkpoint,2025-05-16 19:00:00,79.2,1
2568-1054,2568,2568-S5-C2,5,checkpoint,2025-05-13 20:00:00,92.5,1
2568-1054,2568,2568-S1-P5,1,practice,2025-05-21 17:00:00,81.7,1
2568-1054,2568,2568-S4-P5,4,practice,2025-05-21 21:00:00,88.3,1
2568-1054,2568,2568-S5-P5,5,practice,2025-05-19 19:00:00,85.7,1
2568-1054,2568,2568-S1-P6,1,practice,2025-06-12 21:00:00,79.0,1
2568-1054,2568,2568-S4-P6,4,practice,2025-06-09 20:00:00,79.2,1
2568-1054,2568,2568-S5-P6,5,practice,2025-06-10 22:00:00,96.8,1
2568-1054,2568,2568-S1-C3,1,checkpoint,2025-06-29 22:00:00,80.3,1
2568-1054,2568,2568-S4-C3,4,checkpoint,2025-06-25 20:00:00,96.9,1
2568-1054,2568,2568-S5-C3,5,checkpoint,2025-06-24 17:00:00,72.7,1
2568-1054,2568,2568-S1-P7,1,practice,2025-07-01 20:00:00,91.3,1
2568-1054,2568,2568-S4-P7,4,practice,2025-07-01 18:00:00,94.4,1
2568-1054,2568,2568-S5-P7,5,practice,2025-07-03 17:00:00,93.7,1
2568-1054,2568,2568-S1-P8,1,practice,2025-07-26 19:00:00,89.3,1
2568-1054,2568,2568-S1-C4,1,checkpoint,2025-08-10 16:00:00,99.8,1
2568-1054,2568,2568-S4-C4,4,checkpoint,2025-08-07 19:00:00,79.5,1
2568-1054,2568,2568-S5-C4,5,checkpoint,2025-08-05 18:00:00,90.8,1
2568-1054,2568,2568-S1-P9,1,practice,2025-08-14 20:00:00,100.0,1
2568-1054,2568,2568-S4-P9,4,practice,2025-08-14 20:00:00,82.9,1
2568-1054,2568,2568-S5-P9,5,practice,2025-08-16 22:00:00,88.1,1
2568-1055,2568,2568-S4-P2,4,practice,2025-03-22 17:00:00,86.7,1
2568-1055,2568,2568-S5-P2,5,practice,2025-03-18 17:00:00,75.4,1
2568-1055,2568,2568-S6-P2,6,practice,2025-03-19 22:00:00,68.9,1
2568-1055,2568,2568-S5-C1,5,checkpoint,2025-04-01 22:00:00,85.5,1
2568-1055,2568,2568-S6-C1,6,checkpoint,2025-03-31 16:00:00,74.7,1
2568-1055,2568,2568-S1-P3,1,practice,2025-04-12 22:00:00,76.5,1
2568-1055,2568,2568-S5-P3,5,practice,2025-04-13 16:00:00,74.4,1
2568-1055,2568,2568-S6-P3,6,practice,2025-04-09 16:00:00,61.8,1
2568-1055,2568,2568-S1-P4,1,practice,2025-04-29 22:00:00,92.4,1
2568-1055,2568,2568-S4-P4,4,practice,2025-05-02 18:00:00,79.5,1
2568-1055,2568,2568-S5-P4,5,practice,2025-05-02 17:00:00,74.0,1
2568-1055,2568,2568-S1-C2,1,checkpoint,2025-05-12 19:00:00,80.4,1
2568-1055,2568,2568-S5-C2,5,checkpoint,2025-05-17 22:00:00,67.9,1
2568-1055,2568,2568-S6-C2,6,checkpoint,2025-05-14 17:00:00,75.0,1
2568-1055,2568,2568-S4-P5,4,practice,2025-05-25 19:00:00,83.6,1
2568-1055,2568,2568-S6-P5,6,practice,2025-05-24 19:00:00,73.1,1
2568-1055,2568,2568-S1-P6,1,practice,2025-06-14 16:00:00,63.2,1
2568-1055,2568,2568-S4-P6,4,practice,2025-06-14 16:00:00,67.9,1
2568-1055,2568,2568-S5-P6,5,practice,2025-06-12 22:00:00,80.0,1
2568-1055,2568,2568-S6-P6,6,practice,2025-06-11 17:00:00,68.6,1
2568-1055,2568,2568-S1-C3,1,checkpoint,2025-06-23 20:00:00,92.2,1
2568-1055,2568,2568-S5-C3,5,checkpoint,2025-06-28 22:00:00,79.2,1
2568-1055,2568,2568-S6-C3,6,checkpoint,2025-06-23 21:00:00,99.1,1
2568-1055,2568,2568-S5-P7,5,practice,2025-07-06 16:00:00,99.7,1
2568-1055,2568,2568-S6-P7,6,practice,2025-06-30 18:00:00,80.1,1
2568-1056,2568,2568-S4-P2,4,practice,2025-03-23 19:00:00,65.9,1
2568-1056,2568,2568-S5-P2,5,practice,2025-03-21 21:00:00,90.3,1
2568-1056,2568,2568-S6-P2,6,practice,2025-03-21 20:00:00,53.9,1
2568-1056,2568,2568-S5-C1,5,checkpoint,2025-04-04 19:00:00,92.7,1
2568-1056,2568,2568-S1-P3,1,practice,2025-04-10 21:00:00,73.9,1
2568-1056,2568,2568-S5-P3,5,practice,2025-04-07 22:00:00,74.3,1
2568-1056,2568,2568-S6-P3,6,practice,2025-04-10 20:00:00,73.8,1
2568-1056,2568,2568-S1-P4,1,practice,2025-05-04 19:00:00,78.8,1
2568-1056,2568,2568-S4-P4,4,practice,2025-05-04 19:00:00,57.2,1
2568-1056,2568,2568-S5-P4,5,practice,2025-04-30 17:00:00,66.9,1
2568-1056,2568,2568-S6-P4,6,practice,2025-05-04 19:00:00,72.7,1
2568-1056,2568,2568-S4-C2,4,checkpoint,2025-05-12 21:00:00,66.3,1
2568-1056,2568,2568-S5-C2,5,checkpoint,2025-05-16 19:00:00,83.1,1
2568-1056,2568,2568-S6-C2,6,checkpoint,2025-05-18 20:00:00,71.0,1
2568-1056,2568,2568-S5-P5,5,practice,2025-05-22 19:00:00,74.3,1
2568-1056,2568,2568-S1-P6,1,practice,2025-06-15 18:00:00,58.3,1
2568-1056,2568,2568-S4-P6,4,practice,2025-06-13 22:00:00,84.1,1
2568-1056,2568,2568-S5-P6,5,practice,2025-06-13 16:00:00,69.6,1
2568-1056,2568,2568-S1-C3,1,checkpoint,2025-06-26 16:00:00,73.0,1
2568-1056,2568,2568-S6-C3,6,checkpoint,2025-06-27 16:00:00,52.1,1
2568-1056,2568,2568-S4-P7,4,practice,2025-07-06 22:00:00,66.7,1
2568-1056,2568,2568-S5-P7,5,practice,2025-07-06 18:00:00,90.9,1
2568-1056,2568,2568-S6-P7,6,practice,2025-07-04 18:00:00,74.6,1
2568-1056,2568,2568-S1-P8,1,practice,2025-07-25 22:00:00,80.2,1
2568-1056,2568,2568-S1-C4,1,checkpoint,2025-08-07 18:00:00,58.5,1
2568-1056,2568,2568-S6-C4,6,checkpoint,2025-08-07 17:00:00,62.5,1
2568-1056,2568,2568-S1-P9,1,practice,2025-08-15 20:00:00,100.0,1
2568-1056,2568,2568-S6-P9,6,practice,2025-08-14 18:00:00,68.6,1
2568-1057,2568,2568-S4-P2,4,practice,2025-03-21 19:00:00,100.0,1
2568-1057,2568,2568-S5-P2,5,practice,2025-03-22 18:00:00,93.4,1
2568-1057,2568,2568-S6-P2,6,practice,2025-03-23 20:00:00,97.2,1
2568-1057,2568,2568-S1-C1,1,checkpoint,2025-04-04 18:00:00,88.4,1
2568-1057,2568,2568-S5-C1,5,checkpoint,2025-04-05 18:00:00,85.9,1
2568-1057,2568,2568-S6-C1,6,checkpoint,2025-04-01 17:00:00,88.3,1
2568-1057,2568,2568-S1-P3,1,practice,2025-04-10 21:00:00,92.1,1
2568-1057,2568,2568-S4-P3,4,practice,2025-04-12 21:00:00,82.1,1
2568-1057,2568,2568-S5-P3,5,practice,2025-04-12 22:00:00,75.0,1
2568-1057,2568,2568-S1-P4,1,practice,2025-04-29 18:00:00,89.2,1
2568-1057,2568,2568-S4-P4,4,practice,2025-05-02 17:00:00,88.4,1
2568-1057,2568,2568-S5-P4,5,practice,2025-05-02 21:00:00,94.4,1
2568-1057,2568,2568-S6-P4,6,practice,2025-05-04 19:00:00,83.2,1
2568-1057,2568,2568-S1-C2,1,checkpoint,2025-05-16 16:00:00,92.2,1
2568-1057,2568,2568-S4-C2,4,checkpoint,2025-05-12 20:00:00,73.5,1
2568-1057,2568,2568-S5-C2,5,checkpoint,2025-05-16 20:00:00,100.0,1
2568-1057,2568,2568-S6-C2,6,checkpoint,2025-05-17 17:00:00,100.0,1
2568-1057,2568,2568-S1-P5,1,practice,2025-05-23 18:00:00,100.0,1
2568-1057,2568,2568-S4-P5,4,practice,2025-05-24 22:00:00,84.0,1
2568-1057,2568,2568-S6-P5,6,practice,2025-05-23 21:00:00,100.0,1
2568-1057,2568,2568-S1-P6,1,practice,2025-06-14 20:00:00,78.2,1
2568-1057,2568,2568-S4-P6,4,practice,2025-06-12 20:00:00,84.0,1
2568-1057,2568,2568-S5-P6,5,practice,2025-06-09 22:00:00,95.9,1
2568-1057,2568,2568-S6-P6,6,practice,2025-06-10 20:00:00,100.0,1
2568-1057,2568,2568-S1-C3,1,checkpoint,2025-06-27 18:00:00,100.0,1
2568-1057,2568,2568-S4-C3,4,checkpoint,2025-06-23 16:00:00,99.1,1
2568-1057,2568,2568-S1-P7,1,practice,2025-07-02 21:00:00,78.7,1
2568-1057,2568,2568-S4-P7,4,practice,2025-07-06 22:00:00,100.0,1
2568-1057,2568,2568-S5-P7,5,practice,2025-07-04 22:00:00,94.2,1
2568-1057,2568,2568-S6-P7,6,practice,2025-07-02 18:00:00,100.0,1
2568-1057,2568,2568-S1-P8,1,practice,2025-07-24 16:00:00,79.9,1
2568-1057,2568,2568-S5-P8,5,practice,2025-07-22 20:00:00,90.1,1
2568-1057,2568,2568-S6-P8,6,practice,2025-07-24 21:00:00,81.8,1
2568-1057,2568,2568-S1-C4,1,checkpoint,2025-08-10 22:00:00,71.0,1
2568-1057,2568,2568-S4-C4,4,checkpoint,2025-08-08 19:00:00,87.1,1
2568-1057,2568,2568-S5-C4,5,checkpoint,2025-08-08 19:00:00,72.0,1
2568-1057,2568,2568-S6-C4,6,checkpoint,2025-08-09 17:00:00,69.7,1
2568-1057,2568,2568-S1-P9,1,practice,2025-08-11 19:00:00,67.7,1
2568-1057,2568,2568-S4-P9,4,practice,2025-08-13 18:00:00,94.0,1
2568-1057,2568,2568-S5-P9,5,practice,2025-08-14 16:00:00,90.7,1
2568-1057,2568,2568-S6-P9,6,practice,2025-08-13 16:00:00,76.6,1
2568-1058,2568,2568-S1-P2,1,practice,2025-03-22 16:00:00,99.1,1
2568-1058,2568,2568-S1-C1,1,checkpoint,2025-04-04 19:00:00,88.6,1
2568-1058,2568,2568-S4-C1,4,checkpoint,2025-04-04 18:00:00,80.0,1
2568-1058,2568,2568-S1-P3,1,practice,2025-04-10 16:00:00,87.0,1
2568-1058,2568,2568-S4-P3,4,practice,2025-04-13 21:00:00,79.5,1
2568-1058,2568,2568-S1-P4,1,practice,2025-04-30 17:00:00,95.6,1
2568-1058,2568,2568-S4-P4,4,practice,2025-05-01 19:00:00,80.3,1
2568-1058,2568,2568-S1-C2,1,checkpoint,2025-05-17 19:00:00,82.0,1
2568-1058,2568,2568-S4-C2,4,checkpoint,2025-05-18 22:00:00,82.1,1
2568-1058,2568,2568-S1-P5,1,practice,2025-05-19 16:00:00,87.4,1
2568-1058,2568,2568-S4-P5,4,practice,2025-05-25 22:00:00,71.0,1
2568-1058,2568,2568-S1-P6,1,practice,2025-06-15 22:00:00,78.9,1
2568-1058,2568,2568-S4-P6,4,practice,2025-06-11 16:00:00,81.0,1
2568-1058,2568,2568-S1-C3,1,checkpoint,2025-06-25 18:00:00,87.7,1
2568-1058,2568,2568-S1-P7,1,practice,2025-07-03 17:00:00,80.1,1
2568-1058,2568,2568-S4-P7,4,practice,2025-07-05 19:00:00,99.8,1
2568-1058,2568,2568-S1-P8,1,practice,2025-07-26 16:00:00,84.8,1
2568-1058,2568,2568-S4-P8,4,practice,2025-07-27 22:00:00,93.9,1
2568-1058,2568,2568-S1-C4,1,checkpoint,2025-08-10 21:00:00,81.1,1
2568-1058,2568,2568-S4-C4,4,checkpoint,2025-08-06 18:00:00,64.1,1
2568-1058,2568,2568-S4-P9,4,practice,2025-08-13 21:00:00,98.4,1
2568-1059,2568,2568-S1-P3,1,practice,2025-04-11 18:00:00,81.2,1
2568-1059,2568,2568-S5-P3,5,practice,2025-04-12 19:00:00,72.6,1
2568-1059,2568,2568-S1-P4,1,practice,2025-05-03 20:00:00,86.4,1
2568-1059,2568,2568-S4-P4,4,practice,2025-04-28 21:00:00,76.8,1
2568-1059,2568,2568-S5-P4,5,practice,2025-05-04 16:00:00,95.9,1
2568-1059,2568,2568-S4-C2,4,checkpoint,2025-05-15 22:00:00,84.7,1
2568-1059,2568,2568-S1-P5,1,practice,2025-05-23 19:00:00,90.4,1
2568-1059,2568,2568-S4-P5,4,practice,2025-05-22 22:00:00,82.5,1
2568-1059,2568,2568-S5-P5,5,practice,2025-05-20 18:00:00,78.9,1
2568-1059,2568,2568-S1-P6,1,practice,2025-06-15 21:00:00,95.7,1
2568-1059,2568,2568-S4-P6,4,practice,2025-06-10 16:00:00,75.6,1
2568-1059,2568,2568-S5-P6,5,practice,2025-06-10 18:00:00,100.0,1
2568-1059,2568,2568-S1-C3,1,checkpoint,2025-06-29 16:00:00,90.9,1
2568-1059,2568,2568-S4-C3,4,checkpoint,2025-06-27 21:00:00,83.3,1
2568-1059,2568,2568-S5-C3,5,checkpoint,2025-06-23 17:00:00,97.6,1
2568-1059,2568,2568-S1-P7,1,practice,2025-07-01 18:00:00,79.3,1
2568-1059,2568,2568-S4-P7,4,practice,2025-07-05 22:00:00,79.8,1
2568-1059,2568,2568-S5-P7,5,practice,2025-07-04 16:00:00,84.3,1
2568-1059,2568,2568-S1-P8,1,practice,2025-07-23 20:00:00,88.6,1
2568-1059,2568,2568-S4-P8,4,practice,2025-07-25 18:00:00,85.8,1
2568-1059,2568,2568-S5-P8,5,practice,2025-07-24 18:00:00,90.4,1
2568-1059,2568,2568-S1-C4,1,checkpoint,2025-08-09 20:00:00,65.6,1
2568-1059,2568,2568-S4-C4,4,checkpoint,2025-08-04 19:00:00,100.0,1
2568-1059,2568,2568-S5-C4,5,checkpoint,2025-08-04 16:00:00,100.0,1
2568-1059,2568,2568-S1-P9,1,practice,2025-08-13 19:00:00,100.0,1
2568-1059,2568,2568-S5-P9,5,practice,2025-08-12 18:00:00,85.9,1
2568-1060,2568,2568-S1-C2,1,checkpoint,2025-05-14 22:00:00,76.1,1
2568-1060,2568,2568-S5-C2,5,checkpoint,2025-05-14 19:00:00,90.2,1
2568-1060,2568,2568-S5-P5,5,practice,2025-05-20 20:00:00,47.6,0
2568-1060,2568,2568-S1-P6,1,practice,2025-06-15 19:00:00,67.6,1
2568-1060,2568,2568-S5-P6,5,practice,2025-06-13 22:00:00,62.4,1
2568-1060,2568,2568-S1-C3,1,checkpoint,2025-06-26 19:00:00,57.3,1
2568-1060,2568,2568-S1-P7,1,practice,2025-07-03 17:00:00,91.2,1
2568-1060,2568,2568-S5-P7,5,practice,2025-06-30 19:00:00,60.3,1
2568-1060,2568,2568-S1-P8,1,practice,2025-07-27 21:00:00,57.7,1
2568-1060,2568,2568-S1-C4,1,checkpoint,2025-08-09 21:00:00,34.9,0
2568-1061,2568,2568-S1-P2,1,practice,2025-03-18 20:00:00,53.7,1
2568-1061,2568,2568-S4-P2,4,practice,2025-03-21 20:00:00,84.3,1
2568-1061,2568,2568-S5-P2,5,practice,2025-03-17 22:00:00,71.8,1
2568-1061,2568,2568-S6-P2,6,practice,2025-03-19 22:00:00,62.6,1
2568-1061,2568,2568-S1-C1,1,checkpoint,2025-04-06 17:00:00,76.9,1
2568-1061,2568,2568-S4-C1,4,checkpoint,2025-03-31 17:00:00,73.9,1
2568-1061,2568,2568-S5-C1,5,checkpoint,2025-04-04 18:00:00,70.0,1
2568-1061,2568,2568-S6-C1,6,checkpoint,2025-03-31 21:00:00,90.8,1
2568-1061,2568,2568-S4-P3,4,practice,2025-04-13 22:00:00,69.0,1
2568-1061,2568,2568-S1-P4,1,practice,2025-04-29 17:00:00,89.4,1
2568-1061,2568,2568-S5-P4,5,practice,2025-05-01 21:00:00,91.0,1
2568-1061,2568,2568-S6-P4,6,practice,2025-04-28 22:00:00,70.1,1
2568-1061,2568,2568-S4-C2,4,checkpoint,2025-05-18 19:00:00,67.8,1
2568-1061,2568,2568-S4-P5,4,practice,2025-05-22 21:00:00,69.6,1
2568-1061,2568,2568-S6-P5,6,practice,2025-05-19 17:00:00,70.8,1
2568-1061,2568,2568-S1-C3,1,checkpoint,2025-06-27 19:00:00,80.2,1
2568-1061,2568,2568-S4-C3,4,checkpoint,2025-06-24 20:00:00,77.2,1
2568-1061,2568,2568-S5-C3,5,checkpoint,2025-06-24 20:00:00,71.3,1
2568-1061,2568,2568-S5-P8,5,practice,2025-07-25 22:00:00,71.0,1
2568-1061,2568,2568-S5-C4,5,checkpoint,2025-08-09 22:00:00,70.3,1
2568-1061,2568,2568-S4-P9,4,practice,2025-08-12 20:00:00,67.1,1
2568-1061,2568,2568-S5-P9,5,practice,2025-08-13 17:00:00,68.6,1
2568-1062,2568,2568-S1-C2,1,checkpoint,2025-05-16 17:00:00,76.8,1
2568-1062,2568,2568-S4-C2,4,checkpoint,2025-05-15 21:00:00,65.8,1
2568-1062,2568,2568-S5-C2,5,checkpoint,2025-05-13 18:00:00,62.7,1
2568-1062,2568,2568-S5-P5,5,practice,2025-05-23 21:00:00,70.2,1
2568-1062,2568,2568-S1-P6,1,practice,2025-06-09 21:00:00,81.6,1
2568-1062,2568,2568-S4-P6,4,practice,2025-06-12 22:00:00,63.9,1
2568-1062,2568,2568-S5-P6,5,practice,2025-06-13 19:00:00,86.6,1
2568-1062,2568,2568-S1-C3,1,checkpoint,2025-06-24 20:00:00,56.7,1
2568-1062,2568,2568-S1-P7,1,practice,2025-07-03 16:00:00,92.7,1
2568-1062,2568,2568-S4-P7,4,practice,2025-07-01 21:00:00,82.1,1
2568-1062,2568,2568-S5-P7,5,practice,2025-07-02 18:00:00,72.7,1
2568-1062,2568,2568-S1-P8,1,practice,2025-07-21 21:00:00,69.5,1
2568-1062,2568,2568-S4-P8,4,practice,2025-07-24 20:00:00,86.5,1
2568-1062,2568,2568-S5-P8,5,practice,2025-07-26 17:00:00,75.9,1
2568-1062,2568,2568-S1-C4,1,checkpoint,2025-08-06 20:00:00,90.9,1
2568-1062,2568,2568-S5-C4,5,checkpoint,2025-08-10 22:00:00,71.1,1
2568-1062,2568,2568-S4-P9,4,practice,2025-08-15 18:00:00,71.4,1
2568-1062,2568,2568-S5-P9,5,practice,2025-08-11 16:00:00,65.4,1
2568-1063,2568,2568-S1-C2,1,checkpoint,2025-05-13 22:00:00,72.7,1
2568-1063,2568,2568-S4-C2,4,checkpoint,2025-05-15 22:00:00,79.6,1
2568-1063,2568,2568-S5-C2,5,checkpoint,2025-05-15 21:00:00,78.5,1
2568-1063,2568,2568-S6-C2,6,checkpoint,2025-05-14 19:00:00,63.5,1
2568-1063,2568,2568-S1-P5,1,practice,2025-05-20 20:00:00,48.9,0
2568-1063,2568,2568-S4-P5,4,practice,2025-05-19 17:00:00,81.7,1
2568-1063,2568,2568-S5-P5,5,practice,2025-05-24 22:00:00,71.2,1
2568-1063,2568,2568-S6-P5,6,practice,2025-05-21 20:00:00,75.4,1
2568-1063,2568,2568-S1-P6,1,practice,2025-06-13 21:00:00,94.3,1
2568-1063,2568,2568-S4-P6,4,practice,2025-06-13 22:00:00,77.0,1
2568-1063,2568,2568-S5-P6,5,practice,2025-06-10 18:00:00,96.6,1
2568-1063,2568,2568-S1-C3,1,checkpoint,2025-06-28 18:00:00,92.7,1
2568-1063,2568,2568-S4-C3,4,checkpoint,2025-06-27 17:00:00,77.3,1
2568-1063,2568,2568-S1-P7,1,practice,2025-07-05 21:00:00,61.9,1
2568-1063,2568,2568-S4-P7,4,practice,2025-07-03 19:00:00,90.7,1
2568-1063,2568,2568-S6-P7,6,practice,2025-07-05 17:00:00,86.5,1
2568-1063,2568,2568-S1-P8,1,practice,2025-07-23 21:00:00,90.5,1
2568-1063,2568,2568-S4-P8,4,practice,2025-07-21 20:00:00,51.7,1
2568-1063,2568,2568-S5-P8,5,practice,2025-07-27 18:00:00,73.6,1
2568-1063,2568,2568-S6-P8,6,practice,2025-07-21 16:00:00,70.1,1
2568-1063,2568,2568-S1-C4,1,checkpoint,2025-08-10 21:00:00,71.0,1
2568-1063,2568,2568-S4-C4,4,checkpoint,2025-08-08 20:00:00,73.1,1
2568-1063,2568,2568-S5-C4,5,checkpoint,2025-08-09 16:00:00,65.5,1
2568-1063,2568,2568-S6-C4,6,checkpoint,2025-08-06 17:00:00,66.7,1
2568-1063,2568,2568-S1-P9,1,practice,2025-08-16 21:00:00,79.8,1
2568-1063,2568,2568-S4-P9,4,practice,2025-08-15 20:00:00,97.3,1
2568-1063,2568,2568-S6-P9,6,practice,2025-08-16 20:00:00,76.2,1
2568-1064,2568,2568-S1-P2,1,practice,2025-03-17 16:00:00,100.0,1
2568-1064,2568,2568-S4-P2,4,practice,2025-03-18 16:00:00,88.7,1
2568-1064,2568,2568-S1-C1,1,checkpoint,2025-04-03 22:00:00,76.8,1
2568-1064,2568,2568-S4-C1,4,checkpoint,2025-04-04 21:00:00,79.4,1
2568-1065,2568,2568-S5-C2,5,checkpoint,2025-05-16 22:00:00,83.6,1
2568-1065,2568,2568-S5-P5,5,practice,2025-05-24 22:00:00,67.5,1
2568-1065,2568,2568-S5-P6,5,practice,2025-06-15 18:00:00,88.4,1
2568-1065,2568,2568-S6-P6,6,practice,2025-06-14 19:00:00,77.7,1
2568-1065,2568,2568-S6-C3,6,checkpoint,2025-06-27 16:00:00,74.8,1
2568-1065,2568,2568-S5-P7,5,practice,2025-07-06 17:00:00,69.2,1
2568-1065,2568,2568-S6-P8,6,practice,2025-07-23 17:00:00,74.7,1
2568-1066,2568,2568-S4-P2,4,practice,2025-03-19 22:00:00,69.0,1
2568-1066,2568,2568-S5-P2,5,practice,2025-03-23 19:00:00,59.7,1
2568-1066,2568,2568-S6-P2,6,practice,2025-03-20 21:00:00,80.5,1
2568-1066,2568,2568-S4-C1,4,checkpoint,2025-04-02 19:00:00,60.2,1
2568-1066,2568,2568-S1-P3,1,practice,2025-04-12 22:00:00,66.1,1
2568-1066,2568,2568-S4-P3,4,practice,2025-04-08 20:00:00,61.3,1
2568-1066,2568,2568-S5-P3,5,practice,2025-04-12 18:00:00,55.9,1
2568-1066,2568,2568-S6-P3,6,practice,2025-04-13 21:00:00,63.9,1
2568-1066,2568,2568-S4-P4,4,practice,2025-04-29 22:00:00,53.9,1
2568-1066,2568,2568-S6-P4,6,practice,2025-05-02 21:00:00,68.3,1
2568-1066,2568,2568-S4-C2,4,checkpoint,2025-05-16 21:00:00,52.0,1
2568-1066,2568,2568-S6-C2,6,checkpoint,2025-05-13 16:00:00,80.8,1
2568-1066,2568,2568-S1-P5,1,practice,2025-05-22 18:00:00,65.1,1
2568-1066,2568,2568-S6-P5,6,practice,2025-05-21 18:00:00,71.4,1
2568-1066,2568,2568-S4-P6,4,practice,2025-06-10 19:00:00,77.9,1
2568-1066,2568,2568-S5-P6,5,practice,2025-06-10 17:00:00,70.0,1
2568-1066,2568,2568-S1-C3,1,checkpoint,2025-06-23 16:00:00,54.3,1
2568-1066,2568,2568-S4-C3,4,checkpoint,2025-06-24 20:00:00,65.2,1
2568-1066,2568,2568-S5-C3,5,checkpoint,2025-06-26 19:00:00,71.7,1
